Trace File Name, Cache Size (KB), Block Size (bytes), Replacement Policy, Associativity, Total Blocks, Tag Size (bits), Index Size (bits), Total Indices, Overhead Memory Size (KB), Implementation Memory Size (KB), Total Cache Accesses, Cache Hits, Cache Misses, Compulsory Misses, Conflict Misses, Hit Rate %, Miss Rate %, CPI
"Corruption1.trc", 8, 32, RR, 16, 256, 23, 4, 16, 768, 8960, 20517, 18760, 1757, 256, 1501, 91.4, 8.6, 4.2
"Corruption1.trc", 8, 32, RND, 1, 256, 19, 8, 256, 640, 8832, 20517, 18198, 2319, 255, 2064, 88.7, 11.3, 4.2
"Corruption1.trc", 8, 32, RND, 2, 256, 20, 7, 128, 672, 8864, 20517, 18471, 2046, 254, 1792, 90.0, 10.0, 4.2
"Corruption1.trc", 8, 32, RND, 4, 256, 21, 6, 64, 704, 8896, 20517, 18516, 2001, 255, 1746, 90.2, 9.8, 4.2
"Corruption1.trc", 8, 32, RND, 8, 256, 22, 5, 32, 736, 8928, 20517, 18599, 1918, 254, 1664, 90.7, 9.3, 4.2
"Corruption1.trc", 8, 32, RND, 16, 256, 23, 4, 16, 768, 8960, 20517, 18577, 1940, 251, 1689, 90.5, 9.5, 4.2
"Corruption1.trc", 8, 32, LRU, 1, 256, 19, 8, 256, 640, 8832, 20517, 18198, 2319, 255, 2064, 88.7, 11.3, 4.2
"Corruption1.trc", 8, 32, LRU, 2, 256, 20, 7, 128, 672, 8864, 20517, 18530, 1987, 255, 1732, 90.3, 9.7, 4.2
"Corruption1.trc", 8, 32, LRU, 4, 256, 21, 6, 64, 704, 8896, 20517, 18624, 1893, 256, 1637, 90.8, 9.2, 4.2
"Corruption1.trc", 8, 32, LRU, 8, 256, 22, 5, 32, 736, 8928, 20517, 18715, 1802, 256, 1546, 91.2, 8.8, 4.2
"Corruption1.trc", 8, 32, LRU, 16, 256, 23, 4, 16, 768, 8960, 20517, 18760, 1757, 256, 1501, 91.4, 8.6, 4.2
"Corruption1.trc", 8, 64, RR, 1, 128, 19, 7, 128, 320, 8512, 20106, 18281, 1825, 127, 1698, 90.9, 9.1, 4.2
"Corruption1.trc", 8, 64, RR, 2, 128, 20, 6, 64, 336, 8528, 20106, 18545, 1561, 127, 1434, 92.2, 7.8, 4.1
"Corruption1.trc", 8, 64, RR, 4, 128, 21, 5, 32, 352, 8544, 20106, 18637, 1469, 128, 1341, 92.7, 7.3, 4.1
"Corruption1.trc", 8, 64, RR, 8, 128, 22, 4, 16, 368, 8560, 20106, 18736, 1370, 128, 1242, 93.2, 6.8, 4.1
"Corruption1.trc", 8, 64, RR, 16, 128, 23, 3, 8, 384, 8576, 20106, 18770, 1336, 128, 1208, 93.4, 6.6, 4.1
"Corruption1.trc", 8, 64, RND, 1, 128, 19, 7, 128, 320, 8512, 20106, 18281, 1825, 127, 1698, 90.9, 9.1, 4.2
"Corruption1.trc", 8, 64, RND, 2, 128, 20, 6, 64, 336, 8528, 20106, 18474, 1632, 127, 1505, 91.9, 8.1, 4.1
"Corruption1.trc", 8, 64, RND, 4, 128, 21, 5, 32, 352, 8544, 20106, 18564, 1542, 126, 1416, 92.3, 7.7, 4.1
"Corruption1.trc", 8, 64, RND, 8, 128, 22, 4, 16, 368, 8560, 20106, 18618, 1488, 126, 1362, 92.6, 7.4, 4.1
"Corruption1.trc", 8, 64, RND, 16, 128, 23, 3, 8, 384, 8576, 20106, 18693, 1413, 126, 1287, 93.0, 7.0, 4.1
"Corruption1.trc", 8, 64, LRU, 1, 128, 19, 7, 128, 320, 8512, 20106, 18281, 1825, 127, 1698, 90.9, 9.1, 4.2
"Corruption1.trc", 8, 64, LRU, 2, 128, 20, 6, 64, 336, 8528, 20106, 18545, 1561, 127, 1434, 92.2, 7.8, 4.1
"Corruption1.trc", 8, 64, LRU, 4, 128, 21, 5, 32, 352, 8544, 20106, 18637, 1469, 128, 1341, 92.7, 7.3, 4.1
"Corruption1.trc", 8, 64, LRU, 8, 128, 22, 4, 16, 368, 8560, 20106, 18736, 1370, 128, 1242, 93.2, 6.8, 4.1
"Corruption1.trc", 8, 64, LRU, 16, 128, 23, 3, 8, 384, 8576, 20106, 18770, 1336, 128, 1208, 93.4, 6.6, 4.1
"Corruption1.trc", 64, 4, RR, 1, 16384, 16, 14, 16384, 34816, 100352, 27171, 21421, 5750, 4531, 1219, 78.8, 21.2, 5.1
"Corruption1.trc", 64, 4, RR, 2, 16384, 17, 13, 8192, 36864, 102400, 27171, 21515, 5656, 5243, 413, 79.2, 20.8, 5.1
"Corruption1.trc", 64, 4, RR, 4, 16384, 18, 12, 4096, 38912, 104448, 27171, 21546, 5625, 5489, 136, 79.3, 20.7, 5.1
"Corruption1.trc", 64, 4, RR, 8, 16384, 19, 11, 2048, 40960, 106496, 27171, 21554, 5617, 5596, 21, 79.3, 20.7, 5.1
"Corruption1.trc", 64, 4, RR, 16, 16384, 20, 10, 1024, 43008, 108544, 27171, 21554, 5617, 5607, 10, 79.3, 20.7, 5.1
"Corruption1.trc", 64, 4, RND, 1, 16384, 16, 14, 16384, 34816, 100352, 27171, 21421, 5750, 4531, 1219, 78.8, 21.2, 5.1
"Corruption1.trc", 64, 4, RND, 2, 16384, 17, 13, 8192, 36864, 102400, 27171, 21347, 5824, 4775, 1049, 78.6, 21.4, 5.2
"Corruption1.trc", 64, 4, RND, 4, 16384, 18, 12, 4096, 38912, 104448, 27171, 21383, 5788, 4824, 964, 78.7, 21.3, 5.2
"Corruption1.trc", 64, 4, RND, 8, 16384, 19, 11, 2048, 40960, 106496, 27171, 21370, 5801, 4856, 945, 78.7, 21.3, 5.2
"Corruption1.trc", 64, 4, RND, 16, 16384, 20, 10, 1024, 43008, 108544, 27171, 21356, 5815, 4869, 946, 78.6, 21.4, 5.2
"Corruption1.trc", 64, 4, LRU, 1, 16384, 16, 14, 16384, 34816, 100352, 27171, 21421, 5750, 4531, 1219, 78.8, 21.2, 5.1
"Corruption1.trc", 64, 4, LRU, 2, 16384, 17, 13, 8192, 36864, 102400, 27171, 21515, 5656, 5243, 413, 79.2, 20.8, 5.1
"Corruption1.trc", 64, 4, LRU, 4, 16384, 18, 12, 4096, 38912, 104448, 27171, 21546, 5625, 5489, 136, 79.3, 20.7, 5.1
"Corruption1.trc", 64, 4, LRU, 8, 16384, 19, 11, 2048, 40960, 106496, 27171, 21554, 5617, 5596, 21, 79.3, 20.7, 5.1
"Corruption1.trc", 64, 4, LRU, 16, 16384, 20, 10, 1024, 43008, 108544, 27171, 21554, 5617, 5607, 10, 79.3, 20.7, 5.1
"Corruption1.trc", 64, 16, RR, 1, 4096, 16, 12, 4096, 8704, 74240, 21397, 19234, 2163, 1502, 661, 89.9, 10.1, 4.3
"Corruption1.trc", 64, 16, RR, 2, 4096, 17, 11, 2048, 9216, 74752, 21397, 19303, 2094, 1807, 287, 90.2, 9.8, 4.3
"Corruption1.trc", 64, 16, RR, 4, 4096, 18, 10, 1024, 9728, 75264, 21397, 19321, 2076, 1948, 128, 90.3, 9.7, 4.3
"Corruption1.trc", 64, 16, RR, 8, 4096, 19, 9, 512, 10240, 75776, 21397, 19331, 2066, 2007, 59, 90.3, 9.7, 4.3
"Corruption1.trc", 64, 16, RR, 16, 4096, 20, 8, 256, 10752, 76288, 21397, 19336, 2061, 2024, 37, 90.4, 9.6, 4.3
"Corruption1.trc", 64, 16, RND, 1, 4096, 16, 12, 4096, 8704, 74240, 21397, 19234, 2163, 1502, 661, 89.9, 10.1, 4.3
"Corruption1.trc", 64, 16, RND, 2, 4096, 17, 11, 2048, 9216, 74752, 21397, 19219, 2178, 1614, 564, 89.8, 10.2, 4.3
"Corruption1.trc", 64, 16, RND, 4, 4096, 18, 10, 1024, 9728, 75264, 21397, 19214, 2183, 1652, 531, 89.8, 10.2, 4.3
"Corruption1.trc", 64, 16, RND, 8, 4096, 19, 9, 512, 10240, 75776, 21397, 19201, 2196, 1661, 535, 89.7, 10.3, 4.3
"Corruption1.trc", 64, 16, RND, 16, 4096, 20, 8, 256, 10752, 76288, 21397, 19189, 2208, 1638, 570, 89.7, 10.3, 4.3
"Corruption1.trc", 64, 16, LRU, 1, 4096, 16, 12, 4096, 8704, 74240, 21397, 19234, 2163, 1502, 661, 89.9, 10.1, 4.3
"Corruption1.trc", 64, 16, LRU, 2, 4096, 17, 11, 2048, 9216, 74752, 21397, 19303, 2094, 1807, 287, 90.2, 9.8, 4.3
"Corruption1.trc", 64, 16, LRU, 4, 4096, 18, 10, 1024, 9728, 75264, 21397, 19321, 2076, 1948, 128, 90.3, 9.7, 4.3
"Corruption1.trc", 64, 16, LRU, 8, 4096, 19, 9, 512, 10240, 75776, 21397, 19331, 2066, 2007, 59, 90.3, 9.7, 4.3
"Corruption1.trc", 64, 16, LRU, 16, 4096, 20, 8, 256, 10752, 76288, 21397, 19336, 2061, 2024, 37, 90.4, 9.6, 4.3
"Corruption1.trc", 64, 32, RR, 1, 2048, 16, 11, 2048, 4352, 69888, 20517, 19086, 1431, 891, 540, 93.0, 7.0, 4.1
"Corruption1.trc", 64, 32, RR, 2, 2048, 17, 10, 1024, 4608, 70144, 20517, 19149, 1368, 1089, 279, 93.3, 6.7, 4.1
"Corruption1.trc", 64, 32, RR, 4, 2048, 18, 9, 512, 4864, 70400, 20517, 19170, 1347, 1190, 157, 93.4, 6.6, 4.1
"Corruption1.trc", 64, 32, RR, 8, 2048, 19, 8, 256, 5120, 70656, 20517, 19185, 1332, 1234, 98, 93.5, 6.5, 4.1
"Corruption1.trc", 64, 32, RR, 16, 2048, 20, 7, 128, 5376, 70912, 20517, 19198, 1319, 1264, 55, 93.6, 6.4, 4.1
"Corruption1.trc", 64, 32, RND, 1, 2048, 16, 11, 2048, 4352, 69888, 20517, 19086, 1431, 891, 540, 93.0, 7.0, 4.1
"Corruption1.trc", 64, 32, RND, 2, 2048, 17, 10, 1024, 4608, 70144, 20517, 19058, 1459, 973, 486, 92.9, 7.1, 4.1
"Corruption1.trc", 64, 32, RND, 4, 2048, 18, 9, 512, 4864, 70400, 20517, 19075, 1442, 995, 447, 93.0, 7.0, 4.1
"Corruption1.trc", 64, 32, RND, 8, 2048, 19, 8, 256, 5120, 70656, 20517, 19040, 1477, 999, 478, 92.8, 7.2, 4.1
"Corruption1.trc", 64, 32, RND, 16, 2048, 20, 7, 128, 5376, 70912, 20517, 19041, 1476, 996, 480, 92.8, 7.2, 4.1
"Corruption1.trc", 64, 32, LRU, 1, 2048, 16, 11, 2048, 4352, 69888, 20517, 19086, 1431, 891, 540, 93.0, 7.0, 4.1
"Corruption1.trc", 64, 32, LRU, 2, 2048, 17, 10, 1024, 4608, 70144, 20517, 19149, 1368, 1089, 279, 93.3, 6.7, 4.1
"Corruption1.trc", 64, 32, LRU, 4, 2048, 18, 9, 512, 4864, 70400, 20517, 19170, 1347, 1190, 157, 93.4, 6.6, 4.1
"Corruption1.trc", 64, 32, LRU, 8, 2048, 19, 8, 256, 5120, 70656, 20517, 19185, 1332, 1234, 98, 93.5, 6.5, 4.1
"Corruption1.trc", 64, 32, LRU, 16, 2048, 20, 7, 128, 5376, 70912, 20517, 19198, 1319, 1264, 55, 93.6, 6.4, 4.1
"Corruption1.trc", 64, 64, RR, 1, 1024, 16, 10, 1024, 2176, 67712, 20106, 19055, 1051, 538, 513, 94.8, 5.2, 4.1
"Corruption1.trc", 64, 64, RR, 2, 1024, 17, 9, 512, 2304, 67840, 20106, 19134, 972, 662, 310, 95.2, 4.8, 4.0
"Corruption1.trc", 64, 64, RR, 4, 1024, 18, 8, 256, 2432, 67968, 20106, 19159, 947, 741, 206, 95.3, 4.7, 4.0
"Corruption1.trc", 64, 64, RR, 8, 1024, 19, 7, 128, 2560, 68096, 20106, 19187, 919, 777, 142, 95.4, 4.6, 4.0
"Corruption1.trc", 64, 64, RR, 16, 1024, 20, 6, 64, 2688, 68224, 20106, 19189, 917, 803, 114, 95.4, 4.6, 4.0
"Corruption1.trc", 64, 64, RND, 1, 1024, 16, 10, 1024, 2176, 67712, 20106, 19055, 1051, 538, 513, 94.8, 5.2, 4.1
"Corruption1.trc", 64, 64, RND, 2, 1024, 17, 9, 512, 2304, 67840, 20106, 19077, 1029, 584, 445, 94.9, 5.1, 4.0
"Corruption1.trc", 64, 64, RND, 4, 1024, 18, 8, 256, 2432, 67968, 20106, 19073, 1033, 612, 421, 94.9, 5.1, 4.0
"Corruption1.trc", 64, 64, RND, 8, 1024, 19, 7, 128, 2560, 68096, 20106, 19079, 1027, 616, 411, 94.9, 5.1, 4.0
"Corruption1.trc", 64, 64, RND, 16, 1024, 20, 6, 64, 2688, 68224, 20106, 19073, 1033, 610, 423, 94.9, 5.1, 4.0
"Corruption1.trc", 64, 64, LRU, 1, 1024, 16, 10, 1024, 2176, 67712, 20106, 19055, 1051, 538, 513, 94.8, 5.2, 4.1
"Corruption1.trc", 64, 64, LRU, 2, 1024, 17, 9, 512, 2304, 67840, 20106, 19134, 972, 662, 310, 95.2, 4.8, 4.0
"Corruption1.trc", 64, 64, LRU, 4, 1024, 18, 8, 256, 2432, 67968, 20106, 19159, 947, 741, 206, 95.3, 4.7, 4.0
"Corruption1.trc", 64, 64, LRU, 8, 1024, 19, 7, 128, 2560, 68096, 20106, 19187, 919, 777, 142, 95.4, 4.6, 4.0
"Corruption1.trc", 64, 64, LRU, 16, 1024, 20, 6, 64, 2688, 68224, 20106, 19189, 917, 803, 114, 95.4, 4.6, 4.0
"Corruption1.trc", 256, 4, RR, 1, 65536, 14, 16, 65536, 122880, 385024, 27171, 21528, 5643, 5276, 367, 79.2, 20.8, 5.1
"Corruption1.trc", 256, 4, RR, 2, 65536, 15, 15, 32768, 131072, 393216, 27171, 21546, 5625, 5525, 100, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, RR, 4, 65536, 16, 14, 16384, 139264, 401408, 27171, 21553, 5618, 5607, 11, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, RR, 8, 65536, 17, 13, 8192, 147456, 409600, 27171, 21554, 5617, 5612, 5, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, RR, 16, 65536, 18, 12, 4096, 155648, 417792, 27171, 21554, 5617, 5617, 0, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, RND, 1, 65536, 14, 16, 65536, 122880, 385024, 27171, 21528, 5643, 5276, 367, 79.2, 20.8, 5.1
"Corruption1.trc", 256, 4, RND, 2, 65536, 15, 15, 32768, 131072, 393216, 27171, 21503, 5668, 5248, 420, 79.1, 20.9, 5.1
"Corruption1.trc", 256, 4, RND, 4, 65536, 16, 14, 16384, 139264, 401408, 27171, 21474, 5697, 5365, 332, 79.0, 21.0, 5.1
"Corruption1.trc", 256, 4, RND, 8, 65536, 17, 13, 8192, 147456, 409600, 27171, 21466, 5705, 5431, 274, 79.0, 21.0, 5.1
"Corruption1.trc", 256, 4, RND, 16, 65536, 18, 12, 4096, 155648, 417792, 27171, 21437, 5734, 5451, 283, 78.9, 21.1, 5.1
"Corruption1.trc", 256, 4, LRU, 1, 65536, 14, 16, 65536, 122880, 385024, 27171, 21528, 5643, 5276, 367, 79.2, 20.8, 5.1
"Corruption1.trc", 256, 4, LRU, 2, 65536, 15, 15, 32768, 131072, 393216, 27171, 21546, 5625, 5525, 100, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, LRU, 4, 65536, 16, 14, 16384, 139264, 401408, 27171, 21553, 5618, 5607, 11, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, LRU, 8, 65536, 17, 13, 8192, 147456, 409600, 27171, 21554, 5617, 5612, 5, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 4, LRU, 16, 65536, 18, 12, 4096, 155648, 417792, 27171, 21554, 5617, 5617, 0, 79.3, 20.7, 5.1
"Corruption1.trc", 256, 16, RR, 1, 16384, 14, 14, 16384, 30720, 292864, 21397, 19308, 2089, 1875, 214, 90.2, 9.8, 4.3
"Corruption1.trc", 256, 16, RR, 2, 16384, 15, 13, 8192, 32768, 294912, 21397, 19327, 2070, 1988, 82, 90.3, 9.7, 4.3
"Corruption1.trc", 256, 16, RR, 4, 16384, 16, 12, 4096, 34816, 296960, 21397, 19337, 2060, 2047, 13, 90.4, 9.6, 4.3
"Corruption1.trc", 256, 16, RR, 8, 16384, 17, 11, 2048, 36864, 299008, 21397, 19338, 2059, 2053, 6, 90.4, 9.6, 4.3
"Corruption1.trc", 256, 16, RR, 16, 16384, 18, 10, 1024, 38912, 301056, 21397, 19338, 2059, 2059, 0, 90.4, 9.6, 4.3
"Corruption1.trc", 256, 16, RND, 1, 16384, 14, 14, 16384, 30720, 292864, 21397, 19308, 2089, 1875, 214, 90.2, 9.8, 4.3
"Corruption1.trc", 256, 16, RND, 2, 16384, 15, 13, 8192, 32768, 294912, 21397, 19299, 2098, 1875, 223, 90.2, 9.8, 4.3
"Corruption1.trc", 256, 16, RND, 4, 16384, 16, 12, 4096, 34816, 296960, 21397, 19276, 2121, 1935, 186, 90.1, 9.9, 4.3
"Corruption1.trc", 256, 16, RND, 8, 16384, 17, 11, 2048, 36864, 299008, 21397, 19278, 2119, 1961, 158, 90.1, 9.9, 4.3
"Corruption1.trc", 256, 16, RND, 16, 16384, 18, 10, 1024, 38912, 301056, 21397, 19259, 2138, 1997, 141, 90.0, 10.0, 4.3
"Corruption1.trc", 256, 16, LRU, 1, 16384, 14, 14, 16384, 30720, 292864, 21397, 19308, 2089, 1875, 214, 90.2, 9.8, 4.3
"Corruption1.trc", 256, 16, LRU, 2, 16384, 15, 13, 8192, 32768, 294912, 21397, 19327, 2070, 1988, 82, 90.3, 9.7, 4.3
"Corruption1.trc", 256, 16, LRU, 4, 16384, 16, 12, 4096, 34816, 296960, 21397, 19337, 2060, 2047, 13, 90.4, 9.6, 4.3
"Corruption1.trc", 256, 16, LRU, 8, 16384, 17, 11, 2048, 36864, 299008, 21397, 19338, 2059, 2053, 6, 90.4, 9.6, 4.3
"Corruption1.trc", 256, 16, LRU, 16, 16384, 18, 10, 1024, 38912, 301056, 21397, 19338, 2059, 2059, 0, 90.4, 9.6, 4.3
"Corruption1.trc", 256, 32, RR, 1, 8192, 14, 13, 8192, 15360, 277504, 20517, 19169, 1348, 1161, 187, 93.4, 6.6, 4.1
"Corruption1.trc", 256, 32, RR, 2, 8192, 15, 12, 4096, 16384, 278528, 20517, 19192, 1325, 1252, 73, 93.5, 6.5, 4.1
"Corruption1.trc", 256, 32, RR, 4, 8192, 16, 11, 2048, 17408, 279552, 20517, 19200, 1317, 1297, 20, 93.6, 6.4, 4.1
"Corruption1.trc", 256, 32, RR, 8, 8192, 17, 10, 1024, 18432, 280576, 20517, 19202, 1315, 1308, 7, 93.6, 6.4, 4.1
"Corruption1.trc", 256, 32, RR, 16, 8192, 18, 9, 512, 19456, 281600, 20517, 19202, 1315, 1310, 5, 93.6, 6.4, 4.1
"Corruption1.trc", 256, 32, RND, 1, 8192, 14, 13, 8192, 15360, 277504, 20517, 19169, 1348, 1161, 187, 93.4, 6.6, 4.1
"Corruption1.trc", 256, 32, RND, 2, 8192, 15, 12, 4096, 16384, 278528, 20517, 19156, 1361, 1161, 200, 93.4, 6.6, 4.1
"Corruption1.trc", 256, 32, RND, 4, 8192, 16, 11, 2048, 17408, 279552, 20517, 19145, 1372, 1194, 178, 93.3, 6.7, 4.1
"Corruption1.trc", 256, 32, RND, 8, 8192, 17, 10, 1024, 18432, 280576, 20517, 19124, 1393, 1248, 145, 93.2, 6.8, 4.1
"Corruption1.trc", 256, 32, RND, 16, 8192, 18, 9, 512, 19456, 281600, 20517, 19107, 1410, 1260, 150, 93.1, 6.9, 4.1
"Corruption1.trc", 256, 32, LRU, 1, 8192, 14, 13, 8192, 15360, 277504, 20517, 19169, 1348, 1161, 187, 93.4, 6.6, 4.1
"Corruption1.trc", 256, 32, LRU, 2, 8192, 15, 12, 4096, 16384, 278528, 20517, 19192, 1325, 1252, 73, 93.5, 6.5, 4.1
"Corruption1.trc", 256, 32, LRU, 4, 8192, 16, 11, 2048, 17408, 279552, 20517, 19200, 1317, 1297, 20, 93.6, 6.4, 4.1
"Corruption1.trc", 256, 32, LRU, 8, 8192, 17, 10, 1024, 18432, 280576, 20517, 19202, 1315, 1308, 7, 93.6, 6.4, 4.1
"Corruption1.trc", 256, 32, LRU, 16, 8192, 18, 9, 512, 19456, 281600, 20517, 19202, 1315, 1310, 5, 93.6, 6.4, 4.1
"Corruption1.trc", 256, 64, RR, 1, 4096, 14, 12, 4096, 7680, 269824, 20106, 19166, 940, 765, 175, 95.3, 4.7, 4.0
"Corruption1.trc", 256, 64, RR, 2, 4096, 15, 11, 2048, 8192, 270336, 20106, 19197, 909, 831, 78, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, RR, 4, 4096, 16, 10, 1024, 8704, 270848, 20106, 19202, 904, 870, 34, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, RR, 8, 4096, 17, 9, 512, 9216, 271360, 20106, 19208, 898, 891, 7, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, RR, 16, 4096, 18, 8, 256, 9728, 271872, 20106, 19211, 895, 890, 5, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, RND, 1, 4096, 14, 12, 4096, 7680, 269824, 20106, 19166, 940, 765, 175, 95.3, 4.7, 4.0
"Corruption1.trc", 256, 64, RND, 2, 4096, 15, 11, 2048, 8192, 270336, 20106, 19165, 941, 770, 171, 95.3, 4.7, 4.0
"Corruption1.trc", 256, 64, RND, 4, 4096, 16, 10, 1024, 8704, 270848, 20106, 19152, 954, 803, 151, 95.3, 4.7, 4.0
"Corruption1.trc", 256, 64, RND, 8, 4096, 17, 9, 512, 9216, 271360, 20106, 19147, 959, 838, 121, 95.2, 4.8, 4.0
"Corruption1.trc", 256, 64, RND, 16, 4096, 18, 8, 256, 9728, 271872, 20106, 19148, 958, 849, 109, 95.2, 4.8, 4.0
"Corruption1.trc", 256, 64, LRU, 1, 4096, 14, 12, 4096, 7680, 269824, 20106, 19166, 940, 765, 175, 95.3, 4.7, 4.0
"Corruption1.trc", 256, 64, LRU, 2, 4096, 15, 11, 2048, 8192, 270336, 20106, 19197, 909, 831, 78, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, LRU, 4, 4096, 16, 10, 1024, 8704, 270848, 20106, 19202, 904, 870, 34, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, LRU, 8, 4096, 17, 9, 512, 9216, 271360, 20106, 19208, 898, 891, 7, 95.5, 4.5, 4.0
"Corruption1.trc", 256, 64, LRU, 16, 4096, 18, 8, 256, 9728, 271872, 20106, 19211, 895, 890, 5, 95.5, 4.5, 4.0
"Corruption1.trc", 1024, 4, RR, 1, 262144, 12, 18, 262144, 425984, 1474560, 27171, 21543, 5628, 5459, 169, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, RR, 2, 262144, 13, 17, 131072, 458752, 1507328, 27171, 21550, 5621, 5586, 35, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, RR, 4, 262144, 14, 16, 65536, 491520, 1540096, 27171, 21552, 5619, 5614, 5, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, RR, 8, 262144, 15, 15, 32768, 524288, 1572864, 27171, 21553, 5618, 5617, 1, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, RR, 16, 262144, 16, 14, 16384, 557056, 1605632, 27171, 21554, 5617, 5617, 0, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, RND, 1, 262144, 12, 18, 262144, 425984, 1474560, 27171, 21543, 5628, 5459, 169, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, RND, 2, 262144, 13, 17, 131072, 458752, 1507328, 27171, 21519, 5652, 5531, 121, 79.2, 20.8, 5.1
"Corruption1.trc", 1024, 4, RND, 4, 262144, 14, 16, 65536, 491520, 1540096, 27171, 21508, 5663, 5549, 114, 79.2, 20.8, 5.1
"Corruption1.trc", 1024, 4, RND, 8, 262144, 15, 15, 32768, 524288, 1572864, 27171, 21501, 5670, 5564, 106, 79.1, 20.9, 5.1
"Corruption1.trc", 1024, 4, RND, 16, 262144, 16, 14, 16384, 557056, 1605632, 27171, 21466, 5705, 5613, 92, 79.0, 21.0, 5.1
"Corruption1.trc", 1024, 4, LRU, 1, 262144, 12, 18, 262144, 425984, 1474560, 27171, 21543, 5628, 5459, 169, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, LRU, 2, 262144, 13, 17, 131072, 458752, 1507328, 27171, 21550, 5621, 5586, 35, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, LRU, 4, 262144, 14, 16, 65536, 491520, 1540096, 27171, 21552, 5619, 5614, 5, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, LRU, 8, 262144, 15, 15, 32768, 524288, 1572864, 27171, 21553, 5618, 5617, 1, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 4, LRU, 16, 262144, 16, 14, 16384, 557056, 1605632, 27171, 21554, 5617, 5617, 0, 79.3, 20.7, 5.1
"Corruption1.trc", 1024, 16, RR, 1, 65536, 12, 16, 65536, 106496, 1155072, 21397, 19326, 2071, 1977, 94, 90.3, 9.7, 4.3
"Corruption1.trc", 1024, 16, RR, 2, 65536, 13, 15, 32768, 114688, 1163264, 21397, 19334, 2063, 2038, 25, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, RR, 4, 65536, 14, 14, 16384, 122880, 1171456, 21397, 19335, 2062, 2056, 6, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, RR, 8, 65536, 15, 13, 8192, 131072, 1179648, 21397, 19335, 2062, 2061, 1, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, RR, 16, 65536, 16, 12, 4096, 139264, 1187840, 21397, 19338, 2059, 2059, 0, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, RND, 1, 65536, 12, 16, 65536, 106496, 1155072, 21397, 19326, 2071, 1977, 94, 90.3, 9.7, 4.3
"Corruption1.trc", 1024, 16, RND, 2, 65536, 13, 15, 32768, 114688, 1163264, 21397, 19313, 2084, 2020, 64, 90.3, 9.7, 4.3
"Corruption1.trc", 1024, 16, RND, 4, 65536, 14, 14, 16384, 122880, 1171456, 21397, 19306, 2091, 2015, 76, 90.2, 9.8, 4.3
"Corruption1.trc", 1024, 16, RND, 8, 65536, 15, 13, 8192, 131072, 1179648, 21397, 19284, 2113, 2045, 68, 90.1, 9.9, 4.3
"Corruption1.trc", 1024, 16, RND, 16, 65536, 16, 12, 4096, 139264, 1187840, 21397, 19282, 2115, 2058, 57, 90.1, 9.9, 4.3
"Corruption1.trc", 1024, 16, LRU, 1, 65536, 12, 16, 65536, 106496, 1155072, 21397, 19326, 2071, 1977, 94, 90.3, 9.7, 4.3
"Corruption1.trc", 1024, 16, LRU, 2, 65536, 13, 15, 32768, 114688, 1163264, 21397, 19334, 2063, 2038, 25, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, LRU, 4, 65536, 14, 14, 16384, 122880, 1171456, 21397, 19335, 2062, 2056, 6, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, LRU, 8, 65536, 15, 13, 8192, 131072, 1179648, 21397, 19335, 2062, 2061, 1, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 16, LRU, 16, 65536, 16, 12, 4096, 139264, 1187840, 21397, 19338, 2059, 2059, 0, 90.4, 9.6, 4.3
"Corruption1.trc", 1024, 32, RR, 1, 32768, 12, 15, 32768, 53248, 1101824, 20517, 19184, 1333, 1241, 92, 93.5, 6.5, 4.1
"Corruption1.trc", 1024, 32, RR, 2, 32768, 13, 14, 16384, 57344, 1105920, 20517, 19197, 1320, 1294, 26, 93.6, 6.4, 4.1
